 GEFY-10.1  SPONTANEOUS FISSION PRODUCT YIELDS FILE June 2025     3731 0  0    0
 1.012520+5 2.499209+2         -1          1         99          13731 1451    1
 0.000000+0 1.000000+0          0          0          0          63731 1451    2
 0.000000+0 0.000000+0          1          0          5          13731 1451    3
 0.000000+0 0.000000+0          0          0         35          33731 1451    4
101-Md-252 CENBG      EVAL-JUN25 K.H.SCHMIDT                      3731 1451    5
                      DIST-AUG11 DIST-JUN25                       3731 1451    6
----GEFY-10.1         MATERIAL 3731                               3731 1451    7
-----SPONTANEOUS FISSION PRODUCT YIELDS                           3731 1451    8
------ENDF-6 FORMAT                                               3731 1451    9
******************************************************************3731 1451   10
**  Fission yields obtained with the GEF code, version 2025/1.2 **3731 1451   11
** Isomers and cumul. yields based on JEFF3.3 decay data file   **3731 1451   12
*Developed 2009-2025                                             *3731 1451   13
*2019-2025   ** Karl-Heinz Schmidt, Beatriz Jurado, Kilian Kern **3731 1451   14
******************************************************************3731 1451   15
 The development of the GEF code has been supported by the        3731 1451   16
 European Union (EFNUDAT, ERINDA and CHANDA) and the              3731 1451   17
 OECD Nuclear Energy Agency (2010-2016)                           3731 1451   18
                                                                  3731 1451   19
 The authors, the European Union and the Nuclear Energy Agency    3731 1451   20
 cannot accept responsibility for loss occasioned to any          3731 1451   21
 person for the use of, or reliance upon, the information         3731 1451   22
 contained in the data or its completeness or accuracy.           3731 1451   23
                                                                  3731 1451   24
 References:                                                      3731 1451   25
 - K.-H. Schmidt and B. Jurado                                    3731 1451   26
   Entropy-driven excitation-energy sorting in superfluid fission 3731 1451   27
   dynamics, Phys. Rev. Lett. 104 (2010) 212501                   3731 1451   28
 - K.-H. Schmidt and B. Jurado                                    3731 1451   29
   Thermodynamics of nuclei in thermal contact                    3731 1451   30
   Phys. Rev. C 83 (2011) 014607                                  3731 1451   31
 - K.-H. Schmidt, B. Jurado, Ch. Amouroux                         3731 1451   32
   General Description of Fission Observables - GEF Model         3731 1451   33
   JEFF Report 24, Nucl. Energy Agency of the OECD, June 2014     3731 1451   34
 - K.-H. Schmidt, B. Jurado, Ch. Amouroux, Ch. Schmitt            3731 1451   35
   General Description of Fission Observables: GEF Model Code     3731 1451   36
   Nucl. Data Sheets 131 (2016) 107-221                           3731 1451   37
 - See also http://www.cenbg.in2p3.fr/GEF                         3731 1451   38
                                                                  3731 1451   39
                                1        451         42          03731 1451   40
                                8        454        542          03731 1451   41
                                8        459        569          03731 1451   42
 0.000000+0 0.000000+0          0          0          0          03731 1  099999
                                                                  3731 0  0    0
 1.012520+5 2.499209+2          1          0          0          03731 8454    1
 0.000000+0 0.000000+0          0          0       3240        8103731 8454    2
 2.806900+4 0.000000+0 2.000000-7 2.000000-7 2.806900+4 1.000000+03731 8454    3
 0.000000+0 0.000000+0 3.007200+4 0.000000+0 3.000000-7 3.000000-73731 8454    4
 3.007300+4 0.000000+0 5.000001-8 5.000001-8 3.007300+4 1.000000+03731 8454    5
 1.000000-7 1.000000-7 3.007300+4 2.000000+0 5.000001-8 5.000001-83731 8454    6
 3.007400+4 0.000000+0 4.000001-7 4.000001-7 3.007500+4 0.000000+03731 8454    7
 1.000000-7 1.000000-7 3.007600+4 0.000000+0 4.000001-7 4.000001-73731 8454    8
 3.107400+4 0.000000+0 3.125000-7 3.125000-7 3.107400+4 1.000000+03731 8454    9
 1.875000-7 1.875000-7 3.107500+4 0.000000+0 6.000001-7 6.000001-73731 8454   10
 3.107600+4 0.000000+0 7.000001-7 7.000001-7 3.107700+4 0.000000+03731 8454   11
 1.000000-6 1.000000-6 3.107800+4 0.000000+0 4.000001-7 4.000001-73731 8454   12
 3.107900+4 0.000000+0 5.000001-7 5.000001-7 3.108000+4 0.000000+03731 8454   13
 2.000000-7 2.000000-7 3.207400+4 0.000000+0 2.000000-7 2.000000-73731 8454   14
 3.207500+4 0.000000+0 4.000001-7 4.000001-7 3.207500+4 1.000000+03731 8454   15
 2.000000-7 2.000000-7 3.207600+4 0.000000+0 1.900000-6 1.900000-63731 8454   16
 3.207700+4 0.000000+0 2.365790-6 2.365790-6 3.207700+4 1.000000+03731 8454   17
 7.342106-7 7.342106-7 3.207800+4 0.000000+0 3.800000-6 3.800000-63731 8454   18
 3.207900+4 0.000000+0 3.000000-6 3.000000-6 3.207900+4 1.000000+03731 8454   19
 2.200000-6 2.200000-6 3.208000+4 0.000000+0 6.200001-6 6.200001-63731 8454   20
 3.208100+4 0.000000+0 1.700000-6 1.700000-6 3.208100+4 1.000000+03731 8454   21
 3.000001-7 3.000001-7 3.208200+4 0.000000+0 7.000001-7 7.000001-73731 8454   22
 3.307700+4 0.000000+0 5.000001-7 5.000001-7 3.307800+4 0.000000+03731 8454   23
 2.400000-6 2.400000-6 3.307900+4 0.000000+0 3.500000-6 3.500000-63731 8454   24
 3.308000+4 0.000000+0 8.100001-6 8.100001-6 3.308100+4 0.000000+03731 8454   25
 1.120000-5 1.120000-5 3.308200+4 0.000000+0 6.212767-6 6.212767-63731 8454   26
 3.308200+4 1.000000+0 1.787234-6 1.787234-6 3.308300+4 0.000000+03731 8454   27
 4.500001-6 4.500001-6 3.308400+4 0.000000+0 2.666667-7 2.666667-73731 8454   28
 3.308400+4 1.000000+0 1.333334-7 1.333334-7 3.407900+4 0.000000+03731 8454   29
 2.250000-7 2.250000-7 3.407900+4 1.000000+0 7.500001-8 7.500001-83731 8454   30
 3.408000+4 0.000000+0 2.100000-6 2.100000-6 3.408100+4 0.000000+03731 8454   31
 5.800001-6 5.800001-6 3.408100+4 1.000000+0 3.900000-6 3.900000-63731 8454   32
 3.408200+4 0.000000+0 2.480000-5 1.777384-5 3.408300+4 0.000000+03731 8454   33
 1.837386-5 1.435284-5 3.408300+4 1.000000+0 6.726145-6 5.254164-63731 8454   34
 3.408400+4 0.000000+0 2.250000-5 1.465944-5 3.408500+4 0.000000+03731 8454   35
 7.500001-6 7.500001-6 3.408600+4 0.000000+0 2.500000-6 2.500000-63731 8454   36
 3.408700+4 0.000000+0 5.000001-7 5.000001-7 3.508100+4 0.000000+03731 8454   37
 3.000000-7 3.000000-7 3.508200+4 0.000000+0 2.205883-6 2.205883-63731 8454   38
 3.508200+4 1.000000+0 3.794118-6 3.794118-6 3.508300+4 0.000000+03731 8454   39
 2.230000-5 1.459591-5 3.508400+4 0.000000+0 3.530732-5 2.058391-53731 8454   40
 3.508400+4 1.000000+0 3.192683-6 1.861311-6 3.508500+4 0.000000+03731 8454   41
 5.660001-5 2.546121-5 3.508600+4 0.000000+0 3.890000-5 2.260688-53731 8454   42
 3.508700+4 0.000000+0 2.350000-5 1.346113-5 3.508800+4 0.000000+03731 8454   43
 1.030000-5 9.098786-6 3.508900+4 0.000000+0 2.000000-6 2.000000-63731 8454   44
 3.608200+4 0.000000+0 5.000001-7 5.000001-7 3.608300+4 0.000000+03731 8454   45
 1.386842-6 1.386842-6 3.608300+4 1.000000+0 1.713158-6 1.713158-63731 8454   46
 3.608400+4 0.000000+0 2.020000-5 1.749921-5 3.608500+4 0.000000+03731 8454   47
 3.988182-5 1.960527-5 3.608500+4 1.000000+0 1.361818-5 6.694483-63731 8454   48
 3.608600+4 0.000000+0 1.357000-4 5.045891-5 3.608700+4 0.000000+03731 8454   49
 1.518000-4 5.081747-5 3.608800+4 0.000000+0 1.388000-4 3.986987-53731 8454   50
 3.608900+4 0.000000+0 8.720001-5 3.101059-5 3.609000+4 0.000000+03731 8454   51
 4.320001-5 1.860026-5 3.609100+4 0.000000+0 1.150000-5 1.088554-53731 8454   52
 3.609200+4 0.000000+0 2.100000-6 2.100000-6 3.609300+4 0.000000+03731 8454   53
 9.000001-7 9.000001-7 3.708400+4 0.000000+0 2.250000-7 2.250000-73731 8454   54
 3.708400+4 1.000000+0 7.500001-8 7.500001-8 3.708500+4 0.000000+03731 8454   55
 2.600000-6 2.600000-6 3.708600+4 0.000000+0 1.520056-5 1.520056-53731 8454   56
 3.708600+4 1.000000+0 1.699442-6 1.699442-6 3.708700+4 0.000000+03731 8454   57
 8.330001-5 3.427106-5 3.708800+4 0.000000+0 1.637000-4 4.845117-53731 8454   58
 3.708900+4 0.000000+0 2.927000-4 5.925839-5 3.709000+4 0.000000+03731 8454   59
 1.266698-4 2.786566-5 3.709000+4 1.000000+0 1.823302-4 4.011021-53731 8454   60
 3.709100+4 0.000000+0 2.360000-4 5.015130-5 3.709200+4 0.000000+03731 8454   61
 1.364000-4 4.100949-5 3.709300+4 0.000000+0 5.010001-5 2.040277-53731 8454   62
 3.709400+4 0.000000+0 1.050000-5 1.050000-5 3.709500+4 0.000000+03731 8454   63
 2.600000-6 2.600000-6 3.808600+4 0.000000+0 4.000001-7 4.000001-73731 8454   64
 3.808700+4 0.000000+0 4.386076-6 4.386076-6 3.808700+4 1.000000+03731 8454   65
 1.913924-6 1.913924-6 3.808800+4 0.000000+0 4.930001-5 2.845234-53731 8454   66
 3.808900+4 0.000000+0 1.564000-4 5.186191-5 3.809000+4 0.000000+03731 8454   67
 4.533001-4 9.669547-5 3.809100+4 0.000000+0 7.069001-4 9.982310-53731 8454   68
 3.809200+4 0.000000+0 9.697001-4 1.167603-4 3.809300+4 0.000000+03731 8454   69
 8.009001-4 1.189542-4 3.809400+4 0.000000+0 5.289001-4 8.800249-53731 8454   70
 3.809500+4 0.000000+0 2.066000-4 5.749099-5 3.809600+4 0.000000+03731 8454   71
 6.620001-5 2.931457-5 3.809700+4 0.000000+0 1.360000-5 1.117854-53731 8454   72
