 GEFY-10.1  SPONTANEOUS FISSION PRODUCT YIELDS FILE June 2025     3654 0  0    0
 9.724900+4 2.469353+2         -1          1         99          13654 1451    1
 0.000000+0 1.000000+0          0          0          0          63654 1451    2
 0.000000+0 0.000000+0          1          0          5          13654 1451    3
 0.000000+0 0.000000+0          0          0         35          33654 1451    4
 97-Bk-249 CENBG      EVAL-JUN25 K.H.SCHMIDT                      3654 1451    5
                      DIST-AUG11 DIST-JUN25                       3654 1451    6
----GEFY-10.1         MATERIAL 3654                               3654 1451    7
-----SPONTANEOUS FISSION PRODUCT YIELDS                           3654 1451    8
------ENDF-6 FORMAT                                               3654 1451    9
******************************************************************3654 1451   10
**  Fission yields obtained with the GEF code, version 2025/1.2 **3654 1451   11
** Isomers and cumul. yields based on JEFF3.3 decay data file   **3654 1451   12
*Developed 2009-2025                                             *3654 1451   13
*2019-2025   ** Karl-Heinz Schmidt, Beatriz Jurado, Kilian Kern **3654 1451   14
******************************************************************3654 1451   15
 The development of the GEF code has been supported by the        3654 1451   16
 European Union (EFNUDAT, ERINDA and CHANDA) and the              3654 1451   17
 OECD Nuclear Energy Agency (2010-2016)                           3654 1451   18
                                                                  3654 1451   19
 The authors, the European Union and the Nuclear Energy Agency    3654 1451   20
 cannot accept responsibility for loss occasioned to any          3654 1451   21
 person for the use of, or reliance upon, the information         3654 1451   22
 contained in the data or its completeness or accuracy.           3654 1451   23
                                                                  3654 1451   24
 References:                                                      3654 1451   25
 - K.-H. Schmidt and B. Jurado                                    3654 1451   26
   Entropy-driven excitation-energy sorting in superfluid fission 3654 1451   27
   dynamics, Phys. Rev. Lett. 104 (2010) 212501                   3654 1451   28
 - K.-H. Schmidt and B. Jurado                                    3654 1451   29
   Thermodynamics of nuclei in thermal contact                    3654 1451   30
   Phys. Rev. C 83 (2011) 014607                                  3654 1451   31
 - K.-H. Schmidt, B. Jurado, Ch. Amouroux                         3654 1451   32
   General Description of Fission Observables - GEF Model         3654 1451   33
   JEFF Report 24, Nucl. Energy Agency of the OECD, June 2014     3654 1451   34
 - K.-H. Schmidt, B. Jurado, Ch. Amouroux, Ch. Schmitt            3654 1451   35
   General Description of Fission Observables: GEF Model Code     3654 1451   36
   Nucl. Data Sheets 131 (2016) 107-221                           3654 1451   37
 - See also http://www.cenbg.in2p3.fr/GEF                         3654 1451   38
                                                                  3654 1451   39
                                1        451         42          03654 1451   40
                                8        454        502          03654 1451   41
                                8        459        570          03654 1451   42
 0.000000+0 0.000000+0          0          0          0          03654 1  099999
                                                                  3654 0  0    0
 9.724900+4 2.469353+2          1          0          0          03654 8454    1
 0.000000+0 0.000000+0          0          0       2996        7493654 8454    2
 2.907300+4 0.000000+0 2.000001-7 2.000001-7 2.907400+4 0.000000+03654 8454    3
 1.000000-7 1.000000-7 2.907500+4 0.000000+0 2.000001-7 2.000001-73654 8454    4
 2.907600+4 0.000000+0 1.000000-7 1.000000-7 2.907600+4 1.000000+03654 8454    5
 0.000000+0 0.000000+0 2.907700+4 0.000000+0 2.000001-7 2.000001-73654 8454    6
 2.907800+4 0.000000+0 2.000001-7 2.000001-7 3.007300+4 0.000000+03654 8454    7
 1.333334-7 1.333334-7 3.007300+4 1.000000+0 6.666669-8 6.666669-83654 8454    8
 3.007300+4 2.000000+0 0.000000+0 0.000000+0 3.007400+4 0.000000+03654 8454    9
 8.000002-7 8.000002-7 3.007500+4 0.000000+0 2.000001-6 2.000001-63654 8454   10
 3.007600+4 0.000000+0 4.300001-6 4.300001-6 3.007700+4 0.000000+03654 8454   11
 5.400001-6 5.400001-6 3.007700+4 1.000000+0 6.000002-7 6.000002-73654 8454   12
 3.007800+4 0.000000+0 7.800002-6 7.800002-6 3.007900+4 0.000000+03654 8454   13
 4.600001-6 4.600001-6 3.008000+4 0.000000+0 1.500000-6 1.500000-63654 8454   14
 3.107500+4 0.000000+0 9.000003-7 9.000003-7 3.107600+4 0.000000+03654 8454   15
 2.700001-6 2.700001-6 3.107700+4 0.000000+0 8.200002-6 8.200002-63654 8454   16
 3.107800+4 0.000000+0 1.450000-5 1.313335-5 3.107900+4 0.000000+03654 8454   17
 2.900001-5 1.861357-5 3.108000+4 0.000000+0 2.240001-5 1.509934-53654 8454   18
 3.108100+4 0.000000+0 1.030000-5 1.030000-5 3.108200+4 0.000000+03654 8454   19
 8.000002-7 8.000002-7 3.207600+4 0.000000+0 4.000001-7 4.000001-73654 8454   20
 3.207700+4 0.000000+0 1.544118-6 1.544118-6 3.207700+4 1.000000+03654 8454   21
 9.558826-7 9.558826-7 3.207800+4 0.000000+0 8.200002-6 8.200002-63654 8454   22
 3.207900+4 0.000000+0 2.420001-5 1.480270-5 3.207900+4 1.000000+03654 8454   23
 1.290000-5 7.890696-6 3.208000+4 0.000000+0 8.680002-5 4.268562-53654 8454   24
 3.208100+4 0.000000+0 9.440003-5 3.438911-5 3.208100+4 1.000000+03654 8454   25
 8.800003-6 3.205765-6 3.208200+4 0.000000+0 7.120002-5 3.509455-53654 8454   26
 3.208300+4 0.000000+0 2.250001-5 1.875844-5 3.208400+4 0.000000+03654 8454   27
 6.000002-6 6.000002-6 3.208500+4 0.000000+0 9.000003-7 9.000003-73654 8454   28
 3.307800+4 0.000000+0 4.000001-7 4.000001-7 3.307900+4 0.000000+03654 8454   29
 2.100001-6 2.100001-6 3.308000+4 0.000000+0 2.340001-5 1.787132-53654 8454   30
 3.308100+4 0.000000+0 8.380002-5 4.357869-5 3.308200+4 0.000000+03654 8454   31
 1.534391-4 5.696340-5 3.308200+4 1.000000+0 4.266098-5 1.583765-53654 8454   32
 3.308300+4 0.000000+0 2.561001-4 7.563411-5 3.308400+4 0.000000+03654 8454   33
 1.274847-4 5.537454-5 3.308400+4 1.000000+0 4.541532-5 1.972670-53654 8454   34
 3.308500+4 0.000000+0 8.310002-5 4.387035-5 3.308600+4 0.000000+03654 8454   35
 2.860001-5 2.189853-5 3.308700+4 0.000000+0 6.900002-6 6.900002-63654 8454   36
 3.308800+4 0.000000+0 8.000002-7 8.000002-7 3.408000+4 0.000000+03654 8454   37
 1.900001-6 1.900001-6 3.408100+4 0.000000+0 1.540000-5 1.348364-53654 8454   38
 3.408100+4 1.000000+0 9.900003-6 8.668052-6 3.408200+4 0.000000+03654 8454   39
 1.237000-4 6.427091-5 3.408300+4 0.000000+0 2.592440-4 1.005566-43654 8454   40
 3.408300+4 1.000000+0 9.505613-5 3.687074-5 3.408400+4 0.000000+03654 8454   41
 7.942002-4 2.530512-4 3.408500+4 0.000000+0 8.253002-4 2.217311-43654 8454   42
 3.408600+4 0.000000+0 6.585002-4 1.923780-4 3.408700+4 0.000000+03654 8454   43
 3.594001-4 1.232134-4 3.408800+4 0.000000+0 1.306000-4 5.901004-53654 8454   44
 3.408900+4 0.000000+0 2.720001-5 1.905442-5 3.409000+4 0.000000+03654 8454   45
 4.600001-6 4.600001-6 3.409100+4 0.000000+0 3.000001-7 3.000001-73654 8454   46
 3.508200+4 0.000000+0 1.723077-6 1.723077-6 3.508200+4 1.000000+03654 8454   47
 1.476923-6 1.476923-6 3.508300+4 0.000000+0 2.430001-5 2.256730-53654 8454   48
 3.508400+4 0.000000+0 1.253043-4 6.407963-5 3.508400+4 1.000000+03654 8454   49
 1.309572-5 6.697044-6 3.508500+4 0.000000+0 5.286001-4 2.048193-43654 8454   50
 3.508600+4 0.000000+0 9.610003-4 2.960532-4 3.508700+4 0.000000+03654 8454   51
 1.317900-3 3.888930-4 3.508800+4 0.000000+0 1.282300-3 3.536479-43654 8454   52
 3.508900+4 0.000000+0 7.886002-4 2.257616-4 3.509000+4 0.000000+03654 8454   53
 3.316001-4 1.114806-4 3.509100+4 0.000000+0 1.058000-4 4.703439-53654 8454   54
 3.509200+4 0.000000+0 1.880001-5 1.719144-5 3.509300+4 0.000000+03654 8454   55
 2.400001-6 2.400001-6 3.509400+4 0.000000+0 2.000001-7 2.000001-73654 8454   56
 3.608300+4 0.000000+0 4.000001-7 4.000001-7 3.608300+4 1.000000+03654 8454   57
 1.000000-7 1.000000-7 3.608400+4 0.000000+0 6.500002-6 6.500002-63654 8454   58
 3.608500+4 0.000000+0 3.803058-5 2.609034-5 3.608500+4 1.000000+03654 8454   59
 1.166943-5 8.005645-6 3.608600+4 0.000000+0 3.505001-4 1.562568-43654 8454   60
 3.608700+4 0.000000+0 8.905002-4 2.858647-4 3.608800+4 0.000000+03654 8454   61
 2.039201-3 5.967060-4 3.608900+4 0.000000+0 2.712901-3 6.971787-43654 8454   62
 3.609000+4 0.000000+0 2.822301-3 6.535668-4 3.609100+4 0.000000+03654 8454   63
 1.874301-3 4.473953-4 3.609200+4 0.000000+0 1.016600-3 2.489210-43654 8454   64
 3.609300+4 0.000000+0 3.317001-4 9.475218-5 3.609400+4 0.000000+03654 8454   65
 9.640003-5 3.871407-5 3.609500+4 0.000000+0 1.410000-5 1.410000-53654 8454   66
 3.609600+4 0.000000+0 1.900001-6 1.900001-6 3.708600+4 0.000000+03654 8454   67
 2.900001-6 2.900001-6 3.708600+4 1.000000+0 2.000001-7 2.000001-73654 8454   68
 3.708700+4 0.000000+0 3.780001-5 2.671871-5 3.708800+4 0.000000+03654 8454   69
 1.754000-4 8.847898-5 3.708900+4 0.000000+0 7.089002-4 2.617148-43654 8454   70
 3.709000+4 0.000000+0 6.788824-4 1.879130-4 3.709000+4 1.000000+03654 8454   71
 9.623180-4 2.663673-4 3.709100+4 0.000000+0 3.058001-3 6.358750-43654 8454   72
 3.709200+4 0.000000+0 3.755801-3 6.241170-4 3.709300+4 0.000000+03654 8454   73
 3.433101-3 4.918943-4 3.709400+4 0.000000+0 2.105401-3 3.551202-43654 8454   74
 3.709500+4 0.000000+0 1.041000-3 1.947831-4 3.709600+4 0.000000+03654 8454   75
 2.617436-4 7.003019-5 3.709600+4 1.000000+0 7.285647-5 1.949294-53654 8454   76
 3.709700+4 0.000000+0 9.210003-5 3.685901-5 3.709800+4 0.000000+03654 8454   77
 1.600000-5 1.160417-5 3.709800+4 1.000000+0 0.000000+0 0.000000+03654 8454   78
 3.709900+4 0.000000+0 1.800001-6 1.800001-6 3.808700+4 0.000000+03654 8454   79
 2.000001-7 2.000001-7 3.808700+4 1.000000+0 0.000000+0 0.000000+03654 8454   80
 3.808800+4 0.000000+0 5.800002-6 5.800002-6 3.808900+4 0.000000+03654 8454   81
 4.170001-5 3.358753-5 3.809000+4 0.000000+0 2.636001-4 1.070214-43654 8454   82
 3.809100+4 0.000000+0 8.337002-4 2.805277-4 3.809200+4 0.000000+03654 8454   83
 2.686301-3 6.308163-4 3.809300+4 0.000000+0 4.799401-3 6.968928-43654 8454   84
 3.809400+4 0.000000+0 7.793902-3 7.022375-4 3.809500+4 0.000000+03654 8454   85
 7.027102-3 4.993643-4 3.809600+4 0.000000+0 5.613702-3 5.131340-43654 8454   86
 3.809700+4 0.000000+0 2.832801-3 3.720386-4 3.809800+4 0.000000+03654 8454   87
 1.251100-3 2.085268-4 3.809900+4 0.000000+0 3.569001-4 9.689110-53654 8454   88
 3.810000+4 0.000000+0 6.880002-5 3.110751-5 3.810100+4 0.000000+03654 8454   89
 8.800002-6 8.800002-6 3.810200+4 0.000000+0 4.000001-7 4.000001-73654 8454   90
 3.908900+4 0.000000+0 3.000001-7 3.000001-7 3.908900+4 1.000000+03654 8454   91
 0.000000+0 0.000000+0 3.909000+4 0.000000+0 1.411765-6 1.411765-63654 8454   92
 3.909000+4 1.000000+0 1.882353-7 1.882353-7 3.909100+4 0.000000+03654 8454   93
 1.090000-5 1.090000-5 3.909100+4 1.000000+0 3.800001-6 3.800001-63654 8454   94
 3.909200+4 0.000000+0 1.083000-4 6.070597-5 3.909300+4 0.000000+03654 8454   95
 4.392643-4 1.503814-4 3.909300+4 1.000000+0 1.519358-4 5.201499-53654 8454   96
 3.909400+4 0.000000+0 2.043001-3 4.895513-4 3.909500+4 0.000000+03654 8454   97
 5.699502-3 8.630469-4 3.909600+4 0.000000+0 8.922112-3 6.881774-43654 8454   98
 3.909600+4 1.000000+0 2.313908-4 1.784756-5 3.909700+4 0.000000+03654 8454   99
 8.730751-3 3.130922-4 3.909700+4 1.000000+0 3.257866-3 1.168299-43654 8454  100
 3.909700+4 2.000000+0 8.673764-8 3.110486-9 3.909800+4 0.000000+03654 8454  101
 7.764758-3 4.665725-4 3.909800+4 1.000000+0 2.479145-3 1.489680-43654 8454  102
 3.909900+4 0.000000+0 7.869802-3 8.029999-4 3.910000+4 0.000000+03654 8454  103
 3.677501-3 5.835558-4 3.910000+4 1.000000+0 0.000000+0 0.000000+03654 8454  104
 3.910100+4 0.000000+0 1.295300-3 2.494916-4 3.910200+4 0.000000+03654 8454  105
 3.082001-4 7.536654-5 3.910200+4 1.000000+0 0.000000+0 0.000000+03654 8454  106
 3.910300+4 0.000000+0 5.540002-5 2.739370-5 3.910400+4 0.000000+03654 8454  107
 5.900002-6 5.900002-6 3.910500+4 0.000000+0 6.000002-7 6.000002-73654 8454  108
 4.009200+4 0.000000+0 1.500000-6 1.500000-6 4.009300+4 0.000000+03654 8454  109
 1.560000-5 1.559429-5 4.009400+4 0.000000+0 1.513000-4 7.344925-53654 8454  110
 4.009500+4 0.000000+0 7.899002-4 2.653891-4 4.009600+4 0.000000+03654 8454  111
 3.468901-3 7.842244-4 4.009700+4 0.000000+0 8.234502-3 1.239874-33654 8454  112
 4.009800+4 0.000000+0 1.631010-2 1.283017-3 4.009900+4 0.000000+03654 8454  113
 1.933701-2 7.489013-4 4.010000+4 0.000000+0 2.249571-2 1.091303-33654 8454  114
 4.010100+4 0.000000+0 1.489720-2 1.426274-3 4.010200+4 0.000000+03654 8454  115
 8.388402-3 1.173739-3 4.010300+4 0.000000+0 2.891401-3 5.733407-43654 8454  116
 4.010400+4 0.000000+0 8.217002-4 2.153828-4 4.010500+4 0.000000+03654 8454  117
 1.508000-4 4.808191-5 4.010600+4 0.000000+0 1.820001-5 1.607150-53654 8454  118
 4.010700+4 0.000000+0 1.500000-6 1.500000-6 4.109400+4 0.000000+03654 8454  119
 1.000000-7 1.000000-7 4.109400+4 1.000000+0 2.000001-7 2.000001-73654 8454  120
 4.109500+4 0.000000+0 6.529593-6 6.529593-6 4.109500+4 1.000000+03654 8454  121
 1.570409-6 1.570409-6 4.109600+4 0.000000+0 7.520002-5 3.950503-53654 8454  122
 4.109700+4 0.000000+0 4.960001-4 1.835212-4 4.109700+4 1.000000+03654 8454  123
 3.500001-5 1.295008-5 4.109800+4 0.000000+0 1.439500-3 3.745281-43654 8454  124
 4.109800+4 1.000000+0 7.124002-4 1.853517-4 4.109900+4 0.000000+03654 8454  125
 5.617735-3 1.046122-3 4.109900+4 1.000000+0 1.388467-3 2.585572-43654 8454  126
 4.110000+4 0.000000+0 9.565903-3 1.193575-3 4.110000+4 1.000000+03654 8454  127
 5.045402-3 6.295346-4 4.110100+4 0.000000+0 2.645711-2 1.480740-33654 8454  128
 4.110200+4 0.000000+0 2.693159-2 9.433810-4 4.110200+4 1.000000+03654 8454  129
 1.563619-3 5.477167-5 4.110300+4 0.000000+0 2.638171-2 1.773371-33654 8454  130
 4.110400+4 0.000000+0 1.421786-2 1.752888-3 4.110400+4 1.000000+03654 8454  131
 8.248469-4 1.016935-4 4.110500+4 0.000000+0 7.156902-3 1.128466-33654 8454  132
 4.110600+4 0.000000+0 2.222401-3 4.687305-4 4.110700+4 0.000000+03654 8454  133
 5.371002-4 1.547777-4 4.110800+4 0.000000+0 8.950003-5 3.971758-53654 8454  134
 4.110900+4 0.000000+0 9.800003-6 9.800003-6 4.111000+4 0.000000+03654 8454  135
 1.000000-6 1.000000-6 4.209600+4 0.000000+0 4.000001-7 4.000001-73654 8454  136
 4.209700+4 0.000000+0 5.600002-6 5.600002-6 4.209800+4 0.000000+03654 8454  137
 7.710002-5 4.882655-5 4.209900+4 0.000000+0 4.529001-4 1.806638-43654 8454  138
 4.210000+4 0.000000+0 2.450901-3 6.742757-4 4.210100+4 0.000000+03654 8454  139
 6.941502-3 1.439513-3 4.210200+4 0.000000+0 1.914771-2 2.488745-33654 8454  140
 4.210300+4 0.000000+0 2.851131-2 1.883353-3 4.210400+4 0.000000+03654 8454  141
 3.949181-2 1.352264-3 4.210500+4 0.000000+0 3.090991-2 2.175914-33654 8454  142
 4.210600+4 0.000000+0 2.246281-2 2.603426-3 4.210700+4 0.000000+03654 8454  143
 9.632103-3 1.548499-3 4.210800+4 0.000000+0 3.713101-3 7.337605-43654 8454  144
 4.210900+4 0.000000+0 8.748002-4 2.324774-4 4.211000+4 0.000000+03654 8454  145
 1.707000-4 6.363495-5 4.211100+4 0.000000+0 2.110001-5 1.466495-53654 8454  146
 4.211200+4 0.000000+0 2.200001-6 2.200001-6 4.309800+4 0.000000+03654 8454  147
 2.000001-7 2.000001-7 4.309900+4 0.000000+0 2.000000-6 2.000000-63654 8454  148
 4.309900+4 1.000000+0 7.000002-7 7.000002-7 4.310000+4 0.000000+03654 8454  149
 2.340001-5 2.049982-5 4.310100+4 0.000000+0 2.173001-4 1.138898-43654 8454  150
 4.310200+4 0.000000+0 1.034249-3 3.516295-4 4.310200+4 1.000000+03654 8454  151
 5.885124-5 2.000856-5 4.310300+4 0.000000+0 4.786401-3 1.174302-33654 8454  152
 4.310400+4 0.000000+0 1.184130-2 1.964845-3 4.310500+4 0.000000+03654 8454  153
 2.594701-2 2.455194-3 4.310600+4 0.000000+0 3.247111-2 1.282105-33654 8454  154
 4.310700+4 0.000000+0 3.639251-2 1.757550-3 4.310800+4 0.000000+03654 8454  155
 2.521071-2 2.443793-3 4.310900+4 0.000000+0 1.501030-2 2.068537-33654 8454  156
 4.311000+4 0.000000+0 6.113502-3 1.158032-3 4.311100+4 0.000000+03654 8454  157
 1.966901-3 4.417860-4 4.311200+4 0.000000+0 4.173001-4 1.218692-43654 8454  158
 4.311300+4 0.000000+0 6.940002-5 3.388797-5 4.311400+4 0.000000+03654 8454  159
 6.800002-6 6.800002-6 4.311500+4 0.000000+0 3.000001-7 3.000001-73654 8454  160
 4.410100+4 0.000000+0 7.000002-7 7.000002-7 4.410200+4 0.000000+03654 8454  161
 1.770000-5 1.770000-5 4.410300+4 0.000000+0 1.073000-4 5.664091-53654 8454  162
 4.410300+4 1.000000+0 2.490001-5 1.314407-5 4.410400+4 0.000000+03654 8454  163
 9.055003-4 3.171795-4 4.410500+4 0.000000+0 3.105301-3 8.466507-43654 8454  164
 4.410600+4 0.000000+0 1.026630-2 1.817891-3 4.410700+4 0.000000+03654 8454  165
 1.800421-2 1.989265-3 4.410800+4 0.000000+0 3.003891-2 1.396213-33654 8454  166
 4.410900+4 0.000000+0 2.817841-2 1.025039-3 4.411000+4 0.000000+03654 8454  167
 2.586731-2 2.085731-3 4.411100+4 0.000000+0 1.361460-2 1.727661-33654 8454  168
 4.411200+4 0.000000+0 6.949502-3 1.176839-3 4.411300+4 0.000000+03654 8454  169
 1.440400-3 3.170749-4 4.411300+4 1.000000+0 5.490001-4 1.208512-43654 8454  170
 4.411400+4 0.000000+0 5.252001-4 1.531056-4 4.411500+4 0.000000+03654 8454  171
 7.850002-5 3.205993-5 4.411600+4 0.000000+0 1.130000-5 1.010001-53654 8454  172
 4.411700+4 0.000000+0 4.000001-7 4.000001-7 4.510300+4 0.000000+03654 8454  173
 7.500002-8 7.500002-8 4.510300+4 1.000000+0 2.250001-7 2.250001-73654 8454  174
 4.510400+4 0.000000+0 2.700001-6 2.700001-6 4.510400+4 1.000000+03654 8454  175
 1.300000-6 1.300000-6 4.510500+4 0.000000+0 3.993895-5 3.071821-53654 8454  176
 4.510500+4 1.000000+0 7.761062-6 5.969259-6 4.510600+4 0.000000+03654 8454  177
 1.821402-4 7.917804-5 4.510600+4 1.000000+0 1.029599-4 4.475764-53654 8454  178
 4.510700+4 0.000000+0 1.497200-3 4.479741-4 4.510800+4 0.000000+03654 8454  179
 2.057701-3 4.357902-4 4.510800+4 1.000000+0 2.307500-3 4.886938-43654 8454  180
 4.510900+4 0.000000+0 1.109470-2 1.557688-3 4.511000+4 0.000000+03654 8454  181
 1.437930-2 1.035897-3 4.511000+4 1.000000+0 3.006801-3 2.166124-43654 8454  182
 4.511100+4 0.000000+0 2.352121-2 7.263205-4 4.511200+4 0.000000+03654 8454  183
 1.859433-2 1.279712-3 4.511200+4 1.000000+0 7.953778-4 5.474006-53654 8454  184
