 GEFY-10.1  SPONTANEOUS FISSION PRODUCT YIELDS FILE June 2025     3729 0  0    0
 1.012500+5 2.479361+2         -1          1         99          13729 1451    1
 0.000000+0 1.000000+0          0          0          0          63729 1451    2
 0.000000+0 0.000000+0          1          0          5          13729 1451    3
 0.000000+0 0.000000+0          0          0         35          33729 1451    4
101-Md-250 CENBG      EVAL-JUN25 K.H.SCHMIDT                      3729 1451    5
                      DIST-AUG11 DIST-JUN25                       3729 1451    6
----GEFY-10.1         MATERIAL 3729                               3729 1451    7
-----SPONTANEOUS FISSION PRODUCT YIELDS                           3729 1451    8
------ENDF-6 FORMAT                                               3729 1451    9
******************************************************************3729 1451   10
**  Fission yields obtained with the GEF code, version 2025/1.2 **3729 1451   11
** Isomers and cumul. yields based on JEFF3.3 decay data file   **3729 1451   12
*Developed 2009-2025                                             *3729 1451   13
*2019-2025   ** Karl-Heinz Schmidt, Beatriz Jurado, Kilian Kern **3729 1451   14
******************************************************************3729 1451   15
 The development of the GEF code has been supported by the        3729 1451   16
 European Union (EFNUDAT, ERINDA and CHANDA) and the              3729 1451   17
 OECD Nuclear Energy Agency (2010-2016)                           3729 1451   18
                                                                  3729 1451   19
 The authors, the European Union and the Nuclear Energy Agency    3729 1451   20
 cannot accept responsibility for loss occasioned to any          3729 1451   21
 person for the use of, or reliance upon, the information         3729 1451   22
 contained in the data or its completeness or accuracy.           3729 1451   23
                                                                  3729 1451   24
 References:                                                      3729 1451   25
 - K.-H. Schmidt and B. Jurado                                    3729 1451   26
   Entropy-driven excitation-energy sorting in superfluid fission 3729 1451   27
   dynamics, Phys. Rev. Lett. 104 (2010) 212501                   3729 1451   28
 - K.-H. Schmidt and B. Jurado                                    3729 1451   29
   Thermodynamics of nuclei in thermal contact                    3729 1451   30
   Phys. Rev. C 83 (2011) 014607                                  3729 1451   31
 - K.-H. Schmidt, B. Jurado, Ch. Amouroux                         3729 1451   32
   General Description of Fission Observables - GEF Model         3729 1451   33
   JEFF Report 24, Nucl. Energy Agency of the OECD, June 2014     3729 1451   34
 - K.-H. Schmidt, B. Jurado, Ch. Amouroux, Ch. Schmitt            3729 1451   35
   General Description of Fission Observables: GEF Model Code     3729 1451   36
   Nucl. Data Sheets 131 (2016) 107-221                           3729 1451   37
 - See also http://www.cenbg.in2p3.fr/GEF                         3729 1451   38
                                                                  3729 1451   39
                                1        451         42          03729 1451   40
                                8        454        519          03729 1451   41
                                8        459        536          03729 1451   42
 0.000000+0 0.000000+0          0          0          0          03729 1  099999
                                                                  3729 0  0    0
 1.012500+5 2.479361+2          1          0          0          03729 8454    1
 0.000000+0 0.000000+0          0          0       3100        7753729 8454    2
 3.107400+4 0.000000+0 1.333332-7 1.333332-7 3.107400+4 1.000000+03729 8454    3
 6.666662-8 6.666662-8 3.107500+4 0.000000+0 1.999999-7 1.999999-73729 8454    4
 3.107600+4 0.000000+0 0.000000+0 0.000000+0 3.107700+4 0.000000+03729 8454    5
 2.999998-7 2.999998-7 3.207400+4 0.000000+0 1.999999-7 1.999999-73729 8454    6
