 GEFY-10.1  SPONTANEOUS FISSION PRODUCT YIELDS FILE June 2025     3799 0  0    0
 1.052620+5 2.598624+2         -1          1         99          13799 1451    1
 0.000000+0 1.000000+0          0          0          0          63799 1451    2
 0.000000+0 0.000000+0          1          0          5          13799 1451    3
 0.000000+0 0.000000+0          0          0         35          33799 1451    4
105-Db-262 CENBG      EVAL-JUN25 K.H.SCHMIDT                      3799 1451    5
                      DIST-AUG11 DIST-JUN25                       3799 1451    6
----GEFY-10.1         MATERIAL 3799                               3799 1451    7
-----SPONTANEOUS FISSION PRODUCT YIELDS                           3799 1451    8
------ENDF-6 FORMAT                                               3799 1451    9
******************************************************************3799 1451   10
**  Fission yields obtained with the GEF code, version 2025/1.2 **3799 1451   11
** Isomers and cumul. yields based on JEFF3.3 decay data file   **3799 1451   12
*Developed 2009-2025                                             *3799 1451   13
*2019-2025   ** Karl-Heinz Schmidt, Beatriz Jurado, Kilian Kern **3799 1451   14
******************************************************************3799 1451   15
 The development of the GEF code has been supported by the        3799 1451   16
 European Union (EFNUDAT, ERINDA and CHANDA) and the              3799 1451   17
 OECD Nuclear Energy Agency (2010-2016)                           3799 1451   18
                                                                  3799 1451   19
 The authors, the European Union and the Nuclear Energy Agency    3799 1451   20
 cannot accept responsibility for loss occasioned to any          3799 1451   21
 person for the use of, or reliance upon, the information         3799 1451   22
 contained in the data or its completeness or accuracy.           3799 1451   23
                                                                  3799 1451   24
 References:                                                      3799 1451   25
 - K.-H. Schmidt and B. Jurado                                    3799 1451   26
   Entropy-driven excitation-energy sorting in superfluid fission 3799 1451   27
   dynamics, Phys. Rev. Lett. 104 (2010) 212501                   3799 1451   28
 - K.-H. Schmidt and B. Jurado                                    3799 1451   29
   Thermodynamics of nuclei in thermal contact                    3799 1451   30
   Phys. Rev. C 83 (2011) 014607                                  3799 1451   31
 - K.-H. Schmidt, B. Jurado, Ch. Amouroux                         3799 1451   32
   General Description of Fission Observables - GEF Model         3799 1451   33
   JEFF Report 24, Nucl. Energy Agency of the OECD, June 2014     3799 1451   34
 - K.-H. Schmidt, B. Jurado, Ch. Amouroux, Ch. Schmitt            3799 1451   35
   General Description of Fission Observables: GEF Model Code     3799 1451   36
   Nucl. Data Sheets 131 (2016) 107-221                           3799 1451   37
 - See also http://www.cenbg.in2p3.fr/GEF                         3799 1451   38
                                                                  3799 1451   39
                                1        451         42          03799 1451   40
                                8        454        582          03799 1451   41
                                8        459        602          03799 1451   42
 0.000000+0 0.000000+0          0          0          0          03799 1  099999
                                                                  3799 0  0    0
 1.052620+5 2.598624+2          1          0          0          03799 8454    1
 0.000000+0 0.000000+0          0          0       3480        8703799 8454    2
 3.107400+4 0.000000+0 3.999996-7 3.999996-7 3.107400+4 1.000000+03799 8454    3
 0.000000+0 0.000000+0 3.107500+4 0.000000+0 1.999998-7 1.999998-73799 8454    4
 3.107600+4 0.000000+0 1.999998-7 1.999998-7 3.107700+4 0.000000+03799 8454    5
 9.999991-8 9.999991-8 3.107800+4 0.000000+0 0.000000+0 0.000000+03799 8454    6
 3.107900+4 0.000000+0 1.999998-7 1.999998-7 3.207500+4 0.000000+03799 8454    7
 1.999998-7 1.999998-7 3.207500+4 1.000000+0 0.000000+0 0.000000+03799 8454    8
 3.207600+4 0.000000+0 7.999992-7 7.999992-7 3.207700+4 0.000000+03799 8454    9
 6.428565-7 6.428565-7 3.207700+4 1.000000+0 3.571425-7 3.571425-73799 8454   10
 3.207800+4 0.000000+0 7.999992-7 7.999992-7 3.207900+4 0.000000+03799 8454   11
 7.999993-7 7.999993-7 3.207900+4 1.000000+0 1.999998-7 1.999998-73799 8454   12
 3.208000+4 0.000000+0 1.699998-6 1.699998-6 3.208100+4 0.000000+03799 8454   13
 7.999993-7 7.999993-7 3.208100+4 1.000000+0 9.999991-8 9.999991-83799 8454   14
 3.307700+4 0.000000+0 1.999998-7 1.999998-7 3.307800+4 0.000000+03799 8454   15
 2.999997-7 2.999997-7 3.307900+4 0.000000+0 1.499999-6 1.499999-63799 8454   16
 3.308000+4 0.000000+0 1.899998-6 1.899998-6 3.308100+4 0.000000+03799 8454   17
