 GEFY-10.1  SPONTANEOUS FISSION PRODUCT YIELDS FILE June 2025     3545 0  0    0
 9.223700+4 2.350124+2         -1          1         99          13545 1451    1
 0.000000+0 1.000000+0          0          0          0          63545 1451    2
 0.000000+0 0.000000+0          1          0          5          13545 1451    3
 0.000000+0 0.000000+0          0          0         35          33545 1451    4
 92-U -237 CENBG      EVAL-JUN25 K.H.SCHMIDT                      3545 1451    5
                      DIST-AUG11 DIST-JUN25                       3545 1451    6
----GEFY-10.1         MATERIAL 3545                               3545 1451    7
-----SPONTANEOUS FISSION PRODUCT YIELDS                           3545 1451    8
------ENDF-6 FORMAT                                               3545 1451    9
******************************************************************3545 1451   10
**  Fission yields obtained with the GEF code, version 2025/1.2 **3545 1451   11
** Isomers and cumul. yields based on JEFF3.3 decay data file   **3545 1451   12
*Developed 2009-2025                                             *3545 1451   13
*2019-2025   ** Karl-Heinz Schmidt, Beatriz Jurado, Kilian Kern **3545 1451   14
******************************************************************3545 1451   15
 The development of the GEF code has been supported by the        3545 1451   16
 European Union (EFNUDAT, ERINDA and CHANDA) and the              3545 1451   17
 OECD Nuclear Energy Agency (2010-2016)                           3545 1451   18
                                                                  3545 1451   19
 The authors, the European Union and the Nuclear Energy Agency    3545 1451   20
 cannot accept responsibility for loss occasioned to any          3545 1451   21
 person for the use of, or reliance upon, the information         3545 1451   22
 contained in the data or its completeness or accuracy.           3545 1451   23
                                                                  3545 1451   24
 References:                                                      3545 1451   25
 - K.-H. Schmidt and B. Jurado                                    3545 1451   26
   Entropy-driven excitation-energy sorting in superfluid fission 3545 1451   27
   dynamics, Phys. Rev. Lett. 104 (2010) 212501                   3545 1451   28
 - K.-H. Schmidt and B. Jurado                                    3545 1451   29
   Thermodynamics of nuclei in thermal contact                    3545 1451   30
   Phys. Rev. C 83 (2011) 014607                                  3545 1451   31
 - K.-H. Schmidt, B. Jurado, Ch. Amouroux                         3545 1451   32
   General Description of Fission Observables - GEF Model         3545 1451   33
   JEFF Report 24, Nucl. Energy Agency of the OECD, June 2014     3545 1451   34
 - K.-H. Schmidt, B. Jurado, Ch. Amouroux, Ch. Schmitt            3545 1451   35
   General Description of Fission Observables: GEF Model Code     3545 1451   36
   Nucl. Data Sheets 131 (2016) 107-221                           3545 1451   37
 - See also http://www.cenbg.in2p3.fr/GEF                         3545 1451   38
                                                                  3545 1451   39
                                1        451         42          03545 1451   40
                                8        454        348          03545 1451   41
                                8        459        471          03545 1451   42
 0.000000+0 0.000000+0          0          0          0          03545 1  099999
                                                                  3545 0  0    0
 9.223700+4 2.350124+2          1          0          0          03545 8454    1
 0.000000+0 0.000000+0          0          0       2072        5183545 8454    2
 3.007600+4 0.000000+0 2.999998-7 2.999998-7 3.007700+4 0.000000+03545 8454    3
 1.499999-6 1.499999-6 3.007700+4 1.000000+0 1.999999-7 1.999999-73545 8454    4
 3.007800+4 0.000000+0 2.799998-6 2.799998-6 3.007900+4 0.000000+03545 8454    5
 2.899998-6 2.899998-6 3.008000+4 0.000000+0 2.299999-6 2.299999-63545 8454    6
 3.107700+4 0.000000+0 1.999999-7 1.999999-7 3.107800+4 0.000000+03545 8454    7
 2.099999-6 2.099999-6 3.107900+4 0.000000+0 5.099997-6 5.099997-63545 8454    8
 3.108000+4 0.000000+0 8.599995-6 8.599995-6 3.108100+4 0.000000+03545 8454    9
 6.599996-6 6.599996-6 3.108200+4 0.000000+0 1.699999-6 1.699999-63545 8454   10
 3.108300+4 0.000000+0 4.999997-7 4.999997-7 3.207700+4 0.000000+03545 8454   11
 9.999994-8 9.999994-8 3.207700+4 1.000000+0 9.999994-8 9.999994-83545 8454   12
 3.207800+4 0.000000+0 9.999994-7 9.999994-7 3.207900+4 0.000000+03545 8454   13
 1.139999-5 1.096369-5 3.207900+4 1.000000+0 6.499996-6 6.251225-63545 8454   14
 3.208000+4 0.000000+0 8.159995-5 3.961161-5 3.208100+4 0.000000+03545 8454   15
 1.972999-4 5.531091-5 3.208100+4 1.000000+0 2.299999-5 6.447799-63545 8454   16
 3.208200+4 0.000000+0 3.245998-4 6.343521-5 3.208300+4 0.000000+03545 8454   17
 2.525999-4 5.672009-5 3.208400+4 0.000000+0 1.258999-4 3.767697-53545 8454   18
 3.208500+4 0.000000+0 4.379998-5 2.052123-5 3.208600+4 0.000000+03545 8454   19
 7.499996-6 7.499996-6 3.208700+4 0.000000+0 5.999997-7 5.999997-73545 8454   20
 3.307900+4 0.000000+0 1.999999-7 1.999999-7 3.308000+4 0.000000+03545 8454   21
 6.799996-6 6.799996-6 3.308100+4 0.000000+0 5.479997-5 3.333014-53545 8454   22
 3.308200+4 0.000000+0 1.883672-4 6.171130-5 3.308200+4 1.000000+03545 8454   23
 4.503266-5 1.475322-5 3.308300+4 0.000000+0 5.470997-4 1.156918-43545 8454   24
 3.308400+4 0.000000+0 4.697419-4 7.382178-5 3.308400+4 1.000000+03545 8454   25
 1.744577-4 2.741671-5 3.308500+4 0.000000+0 4.778997-4 8.996577-53545 8454   26
 3.308600+4 0.000000+0 2.534999-4 6.908753-5 3.308700+4 0.000000+03545 8454   27
 7.379996-5 3.296768-5 3.308800+4 0.000000+0 1.229999-5 1.229999-53545 8454   28
 3.308900+4 0.000000+0 1.699999-6 1.699999-6 3.408000+4 0.000000+03545 8454   29
 2.299999-6 2.299999-6 3.408100+4 0.000000+0 1.549999-5 1.549999-53545 8454   30
